Observer,Date,Avistaje.ID,Taxon,Group,point,mean_ltime,mean_x_proj,mean_y_proj,mean_latitude,mean_longitude,mean_alt,speed_m_per_min,distance
Laura Abondano,2017-09-21T05:00:00Z,AV11853,Lagothrix,Lagothrix D,9/21/2017 15:15,2017-09-21T15:15:05Z,372141.611,9931041.892,-0.623759106,-76.14902118,260.6145732,14.34179034,215.1268552
Laura Abondano,2017-09-21T05:00:00Z,AV11853,Lagothrix,Lagothrix D,9/21/2017 15:30,2017-09-21T15:30:05Z,372144.9337,9931030.424,-0.623862846,-76.14899134,262.3369041,0.801083806,12.01625709
Laura Abondano,2017-09-21T05:00:00Z,AV11853,Lagothrix,Lagothrix D,9/21/2017 15:45,2017-09-21T15:45:05Z,372079.6679,9930790.378,-0.626034038,-76.14957826,259.412933,16.69133208,250.3699812
Laura Abondano,2017-09-21T05:00:00Z,AV11853,Lagothrix,Lagothrix D,9/21/2017 16:00,2017-09-21T16:00:05Z,372127.9476,9930714.262,-0.626722639,-76.14914459,256.0082397,6.039200986,90.58801479
Laura Abondano,2017-09-21T05:00:00Z,AV11853,Lagothrix,Lagothrix D,9/21/2017 16:15,2017-09-21T16:15:05Z,372114.0031,9930704.828,-0.626807953,-76.14926991,251.7223716,1.125026523,16.87539785
Laura Abondano,2017-09-21T05:00:00Z,AV11853,Lagothrix,Lagothrix D,9/21/2017 16:30,2017-09-21T16:30:05Z,372137.9076,9930672.968,-0.627096186,-76.14905518,246.8356018,2.667351395,40.01027093
Laura Abondano,2017-09-21T05:00:00Z,AV11853,Lagothrix,Lagothrix D,9/21/2017 16:45,2017-09-21T16:45:05Z,372155.0238,9930664.712,-0.627170903,-76.1489014,247.5966594,1.268764075,19.03146112
Savannah Perez,2017-09-21T05:00:00Z,AV12297,Lagothrix,Lagothrix D,9/21/2017 14:00,2017-09-21T14:00:02Z,372372.2185,9930887.103,-0.625159694,-76.14694936,235.4600935,NA,0
Savannah Perez,2017-09-21T05:00:00Z,AV12297,Lagothrix,Lagothrix D,9/21/2017 14:15,2017-09-21T14:15:05Z,372327.4089,9930949.267,-0.624597303,-76.14735188,239.7058104,5.132410478,76.98615716
Savannah Perez,2017-09-21T05:00:00Z,AV12297,Lagothrix,Lagothrix D,9/21/2017 14:30,2017-09-21T14:30:02Z,372307.5164,9930952.866,-0.624564712,-76.14753061,241.7086181,1.348254841,20.22382262
Savannah Perez,2017-09-21T05:00:00Z,AV12297,Lagothrix,Lagothrix D,9/21/2017 14:45,2017-09-21T14:45:02Z,372333.1037,9930964.168,-0.624462529,-76.14730068,249.4392597,1.867247735,28.00871602
Savannah Perez,2017-09-21T05:00:00Z,AV12297,Lagothrix,Lagothrix D,9/21/2017 15:00,2017-09-21T15:00:02Z,372297.2556,9931054.679,-0.623643743,-76.14762261,257.0897826,6.529227995,97.93841993
Savannah Perez,2017-09-21T05:00:00Z,AV12297,Lagothrix,Lagothrix D,9/21/2017 15:15,2017-09-21T15:15:02Z,372133.2771,9931044.766,-0.623733087,-76.14909605,266.6227927,10.95428422,164.3142633
Savannah Perez,2017-09-21T05:00:00Z,AV12297,Lagothrix,Lagothrix D,9/21/2017 15:30,2017-09-21T15:30:02Z,372096.061,9930853.57,-0.625462476,-76.14943083,267.9045411,13.07255321,196.0882981
Savannah Perez,2017-09-21T05:00:00Z,AV12297,Lagothrix,Lagothrix D,9/21/2017 15:45,2017-09-21T15:45:02Z,372081.2199,9930792.159,-0.626017938,-76.14956431,263.2982175,4.239576105,63.59364158
Savannah Perez,2017-09-21T05:00:00Z,AV12297,Lagothrix,Lagothrix D,9/21/2017 16:00,2017-09-21T16:00:02Z,372070.6541,9930660.606,-0.627207875,-76.14965951,247.8370362,8.85909065,132.8863598
Savannah Perez,2017-09-21T05:00:00Z,AV12297,Lagothrix,Lagothrix D,9/21/2017 16:15,2017-09-21T16:15:02Z,372231.9469,9930652.009,-0.627285959,-76.14821023,256.9695943,10.77044541,161.5566812
Savannah Perez,2017-09-21T05:00:00Z,AV12297,Lagothrix,Lagothrix D,9/21/2017 16:30,2017-09-21T16:30:02Z,372189.594,9930652.275,-0.627283466,-76.14859079,247.0759684,2.824137341,42.36206012
Savannah Perez,2017-09-21T05:00:00Z,AV12297,Lagothrix,Lagothrix D,9/21/2017 16:45,2017-09-21T16:45:02Z,372146.2278,9930672.447,-0.627100915,-76.14898042,251.1616108,3.193012387,47.89518581
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 12:15,2017-09-24T12:14:56Z,372075.9756,9930782.73,-0.62610321,-76.14961145,244.672699,NA,0
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 12:30,2017-09-24T12:29:56Z,372083.1027,9930784.633,-0.626086013,-76.14954741,248.2777408,0.492103579,7.381553684
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 12:45,2017-09-24T12:44:56Z,372084.5236,9930774.904,-0.626174023,-76.14953466,246.154734,0.659964107,9.899461602
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 13:00,2017-09-24T12:59:56Z,372099.4028,9930757.956,-0.626327349,-76.14940099,244.3522645,1.509512812,22.64269218
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 13:15,2017-09-24T13:14:56Z,372088.3146,9930782.482,-0.62610548,-76.14950058,243.7514345,1.804789849,27.07184773
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 13:30,2017-09-24T13:29:56Z,372080.3863,9930786.335,-0.626070618,-76.14957181,242.1492613,0.588523214,8.827848205
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 13:45,2017-09-24T13:44:56Z,372085.7344,9930793.889,-0.626002292,-76.14952374,239.5056661,0.619978024,9.299670367
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 14:00,2017-09-24T13:59:56Z,372083.0118,9930841.412,-0.625572419,-76.14954811,247.1561178,3.195337518,47.93006276
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 14:15,2017-09-24T14:14:56Z,372090.8236,9930855.08,-0.625448807,-76.14947789,245.5939533,1.055028646,15.82542969
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 14:30,2017-09-24T14:29:56Z,372105.3986,9930846.339,-0.625527897,-76.14934694,245.0732422,1.135244012,17.02866017
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 14:45,2017-09-24T14:44:56Z,372159.905,9930830.231,-0.625673714,-76.14885721,245.9944866,3.791935504,56.87903256
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 15:00,2017-09-24T14:59:56Z,372192.6673,9930824.577,-0.625724921,-76.14856284,237.3025515,2.217304191,33.25956286
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 15:15,2017-09-24T15:14:56Z,372210.2021,9930771.437,-0.62620563,-76.14840538,234.1382448,3.753959962,56.30939942
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 15:30,2017-09-24T15:29:56Z,372231.4857,9930763.043,-0.626281598,-76.14821416,240.5069683,1.52695349,22.90430234
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 15:45,2017-09-24T15:44:56Z,372258.188,9930719.878,-0.626672104,-76.14797431,252.2430623,3.400989182,51.01483774
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 16:00,2017-09-24T15:59:56Z,372248.7612,9930672.66,-0.62709919,-76.14805911,245.1934305,3.231395249,48.47092874
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 16:15,2017-09-24T16:14:56Z,372225.146,9930548.305,-0.628223992,-76.14827155,247.877065,8.495055827,127.4258374
Laura Abondano,2017-09-24T05:00:00Z,AV11859,Lagothrix,Lagothrix D,9/24/2017 16:30,2017-09-24T16:29:56Z,372245.347,9930460.545,-0.62901787,-76.1480902,244.3121747,6.043341975,90.65012962
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 12:00,2017-09-26T11:59:52Z,372432.5203,9930419.533,-0.629389209,-76.14640845,231.5747376,NA,0
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 12:15,2017-09-26T12:14:52Z,372386.026,9930429.211,-0.629301577,-76.1468262,232.8565164,3.167572232,47.51358348
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 12:30,2017-09-26T12:29:52Z,372394.7572,9930440.409,-0.629200302,-76.14674772,232.8966266,0.950799516,14.26199274
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 12:45,2017-09-26T12:44:52Z,372373.2462,9930465.071,-0.628977183,-76.14694096,231.7349139,2.190458685,32.85688027
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 13:00,2017-09-26T12:59:52Z,372397.8466,9930443.051,-0.629176407,-76.14671996,229.932424,2.208087747,33.12131621
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 13:15,2017-09-26T13:14:52Z,372398.9602,9930451.493,-0.629100048,-76.14670994,231.1741128,0.571545578,8.573183672
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 13:30,2017-09-26T13:29:52Z,372491.66,9930447.959,-0.629132206,-76.14587699,231.0139263,6.18576543,92.78648146
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 13:45,2017-09-26T13:44:52Z,372483.892,9930514.691,-0.628528562,-76.14594666,238.8647258,4.509554158,67.64331237
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 14:00,2017-09-26T13:59:52Z,372460.0261,9930551.623,-0.628194446,-76.14616103,245.4737549,2.946027891,44.19041837
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 14:15,2017-09-26T14:14:52Z,372451.3022,9930556.953,-0.628146215,-76.14623941,245.3135276,0.682944717,10.24417075
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 14:30,2017-09-26T14:29:52Z,372437.6502,9930581.772,-0.627921692,-76.14636203,242.3895874,1.898526704,28.47790056
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 14:45,2017-09-26T14:44:52Z,372432.0808,9930559.108,-0.628126692,-76.14641212,246.2748615,1.566118288,23.49177431
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 15:00,2017-09-26T14:59:52Z,372360.4177,9930552.099,-0.628189947,-76.14705606,248.8384503,4.801586627,72.0237994
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 15:15,2017-09-26T15:14:52Z,372285.4017,9930504.018,-0.62862471,-76.14773021,251.9626973,5.952977944,89.29466917
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 15:30,2017-09-26T15:29:52Z,372250.8195,9930443.502,-0.629172041,-76.14804107,249.8798524,4.671246205,70.06869307
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 15:45,2017-09-26T15:44:52Z,372221.9098,9930364.782,-0.629884042,-76.14830099,249.1188251,5.62501591,84.37523865
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 16:00,2017-09-26T15:59:52Z,372204.9852,9930361.581,-0.629912959,-76.14845307,249.3190813,1.148804505,17.23206758
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 16:15,2017-09-26T16:14:52Z,372226.5586,9930332.124,-0.630179455,-76.14825928,249.9199218,2.445311866,36.67967799
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 16:30,2017-09-26T16:29:52Z,372234.3237,9930331.771,-0.630182668,-76.14818951,249.8398028,0.518318257,7.77477385
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 16:45,2017-09-26T16:44:52Z,372200.5238,9930291.458,-0.630547246,-76.1484933,243.7514241,3.521740653,52.82610979
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 17:00,2017-09-26T16:59:52Z,372252.7159,9930212.441,-0.631262103,-76.14802448,234.779124,6.34415126,95.1622689
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 17:15,2017-09-26T17:14:52Z,372323.7949,9930276.399,-0.63068371,-76.14738568,236.6216633,6.395085193,95.92627789
Savannah Perez,2017-09-26T05:00:00Z,AV12306,Lagothrix,Lagothrix D,9/26/2017 17:30,2017-09-26T17:28:52Z,372240.2399,9930368.505,-0.629850402,-76.14813628,244.312195,8.322891821,124.8433773
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 11:45,2017-09-29T11:45:52Z,372451.3398,9930725.647,-0.626620296,-76.14623874,232.7764282,NA,0
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 12:00,2017-09-29T11:59:52Z,372446.8154,9930651.932,-0.627287084,-76.14627954,234.5388288,4.957681304,74.36521956
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 12:15,2017-09-29T12:14:52Z,372424.63,9930519.383,-0.628486003,-76.14647915,241.9489442,9.019997974,135.2999696
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 12:30,2017-09-29T12:29:52Z,372396.9019,9930376.674,-0.629776816,-76.14672858,239.1050823,9.756699993,146.3504999
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 12:45,2017-09-29T12:44:52Z,372341.7179,9930296.3,-0.63050373,-76.14722459,232.9766541,6.53075506,97.9613259
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 13:00,2017-09-29T12:59:52Z,372312.4383,9930238.818,-0.631023625,-76.1474878,222.9629008,4.324517679,64.86776518
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 13:15,2017-09-29T13:14:52Z,372291.5287,9930243.502,-0.630981212,-76.14767567,221.681132,1.429269927,21.4390489
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 13:30,2017-09-29T13:29:52Z,372294.4842,9930253.721,-0.630888788,-76.14764909,227.1286724,0.713699673,10.70549509
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 13:45,2017-09-29T13:44:52Z,372294.5196,9930195.634,-0.631414214,-76.14764889,226.2474669,3.899347664,58.49021496
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 14:00,2017-09-29T13:59:52Z,372264.5694,9930143.848,-0.631882581,-76.14791811,227.1686911,4.009136279,60.13704418
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 14:15,2017-09-29T14:14:52Z,372243.6276,9930136.034,-0.631953219,-76.1481063,228.1700439,1.491665275,22.37497912
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 14:30,2017-09-29T14:29:52Z,372228.3024,9930151.589,-0.631812487,-76.14824397,227.80953,1.461015758,21.91523637
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 14:45,2017-09-29T14:44:52Z,372256.7029,9930138.718,-0.631928968,-76.1479888,227.8095704,2.081533323,31.22299984
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 15:00,2017-09-29T14:59:52Z,372243.1149,9930137.936,-0.631936016,-76.1481109,229.7321777,0.907566679,13.61350019
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 15:15,2017-09-29T15:14:52Z,372254.0574,9930136.057,-0.631953031,-76.14801258,230.4932151,0.740462168,11.10693252
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 15:30,2017-09-29T15:29:52Z,372248.6195,9930133.918,-0.631972365,-76.14806145,231.8551025,0.389986101,5.849791522
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 15:45,2017-09-29T15:44:52Z,372255.1009,9930134.564,-0.63196654,-76.14800321,234.9393823,0.434349717,6.515245748
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 16:00,2017-09-29T15:59:52Z,372257.6557,9930136.245,-0.631951334,-76.14798025,238.5842998,0.204361227,3.06541841
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 16:15,2017-09-29T16:14:52Z,372262.504,9930133.078,-0.631979993,-76.14793669,237.5828962,0.386934925,5.804023875
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 16:30,2017-09-29T16:29:52Z,372260.4225,9930135.246,-0.631960379,-76.14795539,235.6603394,0.201102141,3.016532112
Savannah Perez,2017-09-29T05:00:00Z,AV12310,Lagothrix,Lagothrix D,9/29/2017 16:45,2017-09-29T16:44:52Z,372239.2865,9930144.557,-0.631876113,-76.14814529,235.9006549,1.541737837,23.12606756
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 11:45,2017-09-29T11:46:08Z,372453.7619,9930719.185,-0.62667876,-76.14621699,232.5966667,NA,0
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 12:00,2017-09-29T12:00:07Z,372452.3463,9930598.986,-0.627766012,-76.14622995,225.2725,8.069392433,121.0408865
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 12:15,2017-09-29T12:15:07Z,372399.8801,9930464.561,-0.628981849,-76.14670164,228.9783333,9.678274351,145.1741153
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 12:30,2017-09-29T12:30:07Z,372394.0934,9930376.56,-0.62977785,-76.14675381,232.1675,5.920037297,88.80055945
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 12:45,2017-09-29T12:45:07Z,372472.5482,9930252.285,-0.630902129,-76.14604911,219.6916667,9.847022448,147.7053367
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 13:00,2017-09-29T13:00:07Z,372428.4057,9930250.375,-0.630919319,-76.14644575,226.7583333,2.946210759,44.19316138
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 13:15,2017-09-29T13:15:07Z,372419.9737,9930253.721,-0.630889032,-76.14652151,220.3916667,0.605457941,9.081869116
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 13:30,2017-09-29T13:30:07Z,372398.6642,9930235.519,-0.631053639,-76.14671302,226.3683333,1.874049587,28.1107438
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 13:45,2017-09-29T13:45:07Z,372329.3669,9930146.686,-0.631857037,-76.14733587,223.3633333,7.543991598,113.159874
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 14:00,2017-09-29T14:00:07Z,372266.8414,9930169.573,-0.631649892,-76.14789764,219.9241667,4.443263793,66.6489569
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 14:15,2017-09-29T14:15:07Z,372254.5799,9930170.632,-0.631640288,-76.14800782,222.7533333,0.820679078,12.31018617
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 14:30,2017-09-29T14:30:07Z,372250.1984,9930157.75,-0.631756797,-76.14804721,229.4241667,0.91272899,13.69093485
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 14:45,2017-09-29T14:45:07Z,372248.1049,9930151.131,-0.631816664,-76.14806604,232.0733333,0.465739603,6.98609404
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 15:00,2017-09-29T15:00:07Z,372238.3794,9930147.794,-0.631846832,-76.14815343,222.3683333,0.686103513,10.2915527
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 15:15,2017-09-29T15:15:07Z,372249.2223,9930139.319,-0.63192352,-76.14805602,228.1708333,0.920027096,13.80040644
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 15:30,2017-09-29T15:30:07Z,372240.2233,9930144.19,-0.631879438,-76.14813687,222.1366667,0.683372724,10.25059086
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 15:45,2017-09-29T15:45:07Z,372236.8237,9930141.55,-0.631903312,-76.14816742,223.6466667,0.287742055,4.31613082
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 16:00,2017-09-29T16:00:07Z,372247.1592,9930138.92,-0.631927124,-76.14807456,222.3625,0.711429695,10.67144543
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 16:15,2017-09-29T16:15:07Z,372241.5208,9930147.209,-0.631852127,-76.14812521,223.9908333,0.67159414,10.0739121
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 16:30,2017-09-29T16:30:07Z,372240.4676,9930146.544,-0.631858148,-76.14813467,221.4208333,0.083244245,1.248663677
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 16:45,2017-09-29T16:45:07Z,372240.4228,9930131.268,-0.631996323,-76.1481351,232.5666667,1.025448149,15.38172223
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 17:00,2017-09-29T17:00:08Z,372239.5434,9930142.722,-0.631892716,-76.14814298,213.0525,0.771120743,11.56681115
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 17:15,2017-09-29T17:15:07Z,372240.6177,9930139.535,-0.631921543,-76.14813334,223.51,0.225590393,3.383855894
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 17:30,2017-09-29T17:30:07Z,372247.8882,9930136.284,-0.631950963,-76.14806801,235.545,0.531653808,7.974807119
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 17:45,2017-09-29T17:45:07Z,372245.6036,9930139.69,-0.631920153,-76.14808853,232.3175,0.274725853,4.120887796
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 18:00,2017-09-29T18:00:08Z,372242.7888,9930139.39,-0.631922863,-76.14811383,227.0208333,0.188765624,2.831484361
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 18:15,2017-09-29T18:15:08Z,372240.9246,9930132.961,-0.631981012,-76.14813059,228.6066667,0.449117412,6.736761178
Sam Rettke,2017-09-29T05:00:00Z,AV39222,Lagothrix,Lagothrix D,9/29/2017 18:30,2017-09-29T18:30:07Z,372250.7157,9930138.744,-0.631928716,-76.1480426,228.7883333,0.759587729,11.39381594
Sam Rettke,2017-09-29T05:00:00Z,AV39224,Lagothrix,Lagothrix D,9/29/2017 20:15,2017-09-29T20:15:07Z,372072.085,9930485.076,-0.628795624,-76.149647,236.2008333,NA,0
Sam Rettke,2017-09-29T05:00:00Z,AV39224,Lagothrix,Lagothrix D,9/29/2017 20:30,2017-09-29T20:30:08Z,372064.411,9930502.254,-0.62864023,-76.14971592,240.2916667,1.261545782,18.92318673
Sam Rettke,2017-09-29T05:00:00Z,AV39224,Lagothrix,Lagothrix D,9/29/2017 20:45,2017-09-29T20:45:07Z,372084.2409,9930780.769,-0.626120965,-76.14953719,239.4416667,18.74320513,281.1480769
Sam Rettke,2017-09-29T05:00:00Z,AV39224,Lagothrix,Lagothrix D,9/29/2017 21:00,2017-09-29T21:00:07Z,372026.4358,9930816.126,-0.625801035,-76.15005652,239.9016667,4.526583636,67.89875454
Sam Rettke,2017-09-29T05:00:00Z,AV39224,Lagothrix,Lagothrix D,9/29/2017 21:15,2017-09-29T21:15:07Z,372092.5382,9930721.413,-0.626657889,-76.14946275,247.475,7.736412814,116.0461922
Sam Rettke,2017-09-29T05:00:00Z,AV39224,Lagothrix,Lagothrix D,9/29/2017 21:30,2017-09-29T21:30:07Z,372078.9754,9930623.493,-0.627543591,-76.14958481,232.1891667,6.635176094,99.52764141
Sam Rettke,2017-09-29T05:00:00Z,AV39224,Lagothrix,Lagothrix D,9/29/2017 21:45,2017-09-29T21:45:07Z,372104.3003,9930580.336,-0.62793402,-76.14935734,229.2008333,3.353340608,50.30010911
Sam Rettke,2017-09-29T05:00:00Z,AV39224,Lagothrix,Lagothrix D,9/29/2017 22:00,2017-09-29T22:00:07Z,372136.2736,9930560.153,-0.628116648,-76.14907008,236.8916667,2.526059067,37.890886
Sam Rettke,2017-09-29T05:00:00Z,AV39224,Lagothrix,Lagothrix D,9/29/2017 22:15,2017-09-29T22:15:08Z,372056.4336,9930517.009,-0.628506748,-76.14978757,235.0916667,6.060525448,90.90788172
Sam Rettke,2017-09-29T05:00:00Z,AV39224,Lagothrix,Lagothrix D,9/29/2017 22:30,2017-09-29T22:30:08Z,372126.212,9930437.478,-0.629226279,-76.14916073,231.1616667,7.081791136,106.226867
Sam Rettke,2017-09-29T05:00:00Z,AV39224,Lagothrix,Lagothrix D,9/29/2017 22:45,2017-09-29T22:45:07Z,372106.0887,9930429.95,-0.629294333,-76.14934157,234.8066667,1.433825611,21.50738416
Sam Rettke,2017-09-29T05:00:00Z,AV39224,Lagothrix,Lagothrix D,9/29/2017 23:00,2017-09-29T23:00:07Z,372101.1933,9930434.809,-0.62925037,-76.14938554,242.2783333,0.461465355,6.921980321
Sam Rettke,2017-09-30T05:00:00Z,AV39225,Lagothrix,Lagothrix D,9/30/2017 11:15,2017-09-30T11:14:57Z,372106.4139,9930428.48,-0.629307632,-76.14933865,232.6033333,NA,0
Sam Rettke,2017-09-30T05:00:00Z,AV39225,Lagothrix,Lagothrix D,9/30/2017 11:30,2017-09-30T11:29:57Z,372098.4185,9930422.966,-0.629357491,-76.1494105,238.7875,0.649022807,9.735342108
